id_nombre,nombre,analisis_sentimientos,latitud,longitud,categories,puntuacion_usuarios,direccion,id_ciudad,ciudad,codigo_postal,estado,anio
5cfd,bp,1.0,29.0253777,-82.1203376,"Gas station, ATM, Convenience store, Restaurant",3.5,1350 SE County Hwy 484,9YCI,Ocala,34480.0,Florida,2024
5cfd,bp,1.0,25.5134192,-80.4780702,"Gas station, ATM, Restaurant",4.0,27200 SW 177th Ave,7QG8,Homestead,33031.0,Florida,2024
4d21,,,26.504356,-80.103306,,,"22, Country Road",QAEJ,Palm Beach,33436,Florida,2024
8612,,,28.6580257,-81.1798432,,,"Pauline Street, Oviedo",8ZKX,Seminole,32765,Florida,2024
2938,,,28.6606464,-81.177652,,,"Lockwood Boulevard, Oviedo",8ZKX,Seminole,32765,Florida,2024
3891,,,28.6473528,-81.2485946,,,"Red Bug Lake Road, Seminole",8ZKX,Seminole,32765,Florida,2024
f82e,,,27.0994959,-82.4342563,,,"East Venice Avenue, Venice",SYJL,Sarasota,34285,Florida,2024
8f03,,,26.9349792,-80.1385357,,,"West Indiantown Road, Jupiter",QAEJ,Palm Beach,33478,Florida,2024
8612,,,26.9350174,-80.1381173,,,"6771, West Indiantown Road",QAEJ,Palm Beach,33458,Florida,2024
5014,,,27.2584585,-82.5200065,,,"Gulf Gate Drive, Sarasota Pavilion",SYJL,Sarasota,34231,Florida,2024
f217,,,27.1459077,-80.1957383,,,"4903, Dixie Highway",EMTW,Martin,34996,Florida,2024
06ec,,,28.4967204,-82.5953126,,,"4685, Commercial Way",PN9O,Hernando,34606,Florida,2024
02a2,,,28.5342809,-82.5260713,,,"12109, Cortez Boulevard",PN9O,Hernando,12109,Florida,2024
3b35,,,26.8898215,-80.1158762,,,"Town Center Drive, Jupiter",QAEJ,Palm Beach,33458,Florida,2024
60f0,,,26.3511638,-80.1564495,,,"7152B, Beracasa Way",QAEJ,Palm Beach,33433,Florida,2024
5014,,,27.2401735,-80.2694956,,,"Northwest Federal Highway, Martin",EMTW,Martin,34957,Florida,2024
bdfe,,,28.4753221,-82.6150159,,,"3085, Commercial Way",PN9O,Hernando,34606,Florida,2024
e695,,,28.5354339,-82.6154866,,,"7390, Bear Trail",PN9O,Hernando,34607,Florida,2024
2153,,,28.4944944,-82.5993684,,,"4369, Commercial Way",PN9O,Hernando,34608,Florida,2024
1f8c,,,26.4100949,-80.12257,,,"5030, Champion Boulevard",QAEJ,Palm Beach,33496,Florida,2024
b5f6,,,27.3875974,-82.5533519,,,"6000, Airport Circle",SYJL,Sarasota,34243,Florida,2024
2bc3,,,26.4920987,-81.7842541,,,"10040, University Plaza Drive",OO78,Lee,10040,Florida,2024
5014,,,26.4922523,-81.7851742,,,"10030, University Plaza Drive",OO78,Lee,10030,Florida,2024
432e,,,26.6609133,-81.8838736,,,"13190, North Cleveland Avenue",OO78,Lee,13190,Florida,2024
96e7,,,26.5222958,-82.1895312,,,"15001, Captiva Drive",OO78,Lee,15001,Florida,2024
5272,,,27.1653965,-80.2298483,,,"1729, Southeast Indian Street",EMTW,Martin,34997,Florida,2024
22e6,,,27.1656811,-80.268852,,,"3221, Southwest Mapp Road",EMTW,Martin,34990,Florida,2024
8f03,,,29.6614396,-82.3388473,,,"1005, Northwest 13th Street",IKSE,Alachua,32601,Florida,2024
97c0,,,29.6523745,-82.3730019,,,"3412, West University Avenue",IKSE,Alachua,32607,Florida,2024
6be5,,,26.8387688,-80.1082231,,,"4645, PGA Boulevard",QAEJ,Palm Beach,33418,Florida,2024
8f03,,,28.539177,-82.4014214,,,"Cortez Boulevard, Brooksville",PN9O,Hernando,34603,Florida,2024
7a33,,,28.7545131,-81.3576831,,,"3861, Lake Emma Road",8ZKX,Seminole,32746,Florida,2024
35db,,,27.1748792,-80.2350654,,,"2434, Southeast Federal Highway",EMTW,Martin,34994,Florida,2024
9941,,,26.4389019,-82.0655204,,,"Purdy Drive, Sanibel",OO78,Lee,33957,Florida,2024
8612,,,28.6975664,-81.2626451,,,"160, Big Cypress Road",8ZKX,Seminole,32708,Florida,2024
8612,,,26.659851,-80.2663839,,,"13860, Westchester Avenue",QAEJ,Palm Beach,13860,Florida,2024
a6c5,,,28.748511,-81.3578235,,,"951, Greenwood Boulevard",8ZKX,Seminole,32746,Florida,2024
2630,,,28.7890835,-81.3569456,,,"Market Promenade Avenue, Colonial Town Park",8ZKX,Seminole,32746,Florida,2024
c9b4,,,28.7891248,-81.3565092,,,"Market Promenade Avenue, Colonial Town Park",8ZKX,Seminole,32746,Florida,2024
e543,,,28.785595,-81.3554707,,,"Hugh Ellis Thomas Junior Parkway, Seminole",8ZKX,Seminole,32771,Florida,2024
fd51,,,28.7890804,-81.3567182,,,"Market Promenade Avenue, Colonial Town Park",8ZKX,Seminole,32746,Florida,2024
d749,,,28.785717,-81.3561974,,,"Hugh Ellis Thomas Junior Parkway, Seminole",8ZKX,Seminole,32771,Florida,2024
9f39,,,28.7898054,-81.3566961,,,"950, Colonial Grand Lane",8ZKX,Seminole,32746,Florida,2024
9320,,,28.7881802,-81.3585987,,,"Seminole Wekiva Trail, Paola",8ZKX,Seminole,32746,Florida,2024
40bc,,,26.5610181,-81.9528512,,,"Miramar Street, Cape Coral",OO78,Lee,33904,Florida,2024
d561,,,26.7771962,-80.0396987,,,"98, Lake Drive",QAEJ,Palm Beach,33404,Florida,2024
a394,,,26.6091319,-81.6532434,,,"1315, Homestead Road North",OO78,Lee,33936,Florida,2024
60f0,,,26.3673157,-80.0775323,,,"Northeast 5th Avenue, Boca Raton",QAEJ,Palm Beach,33432,Florida,2024
0fd1,,,26.6441794,-81.8698953,,,"2226, First Street",OO78,Lee,33901,Florida,2024
b0b3,,,29.6731343,-82.3881503,,,"Northwest 16th Boulevard, Suburban Heights",IKSE,Alachua,32605,Florida,2024
c889,,,28.7034723,-81.2863484,,,"855, FL 419;FL 434",8ZKX,Seminole,32708,Florida,2024
a5c9,,,26.6596868,-81.8841288,,,"13121, North Cleveland Avenue",OO78,Lee,13121,Florida,2024
40bc,,,26.6602621,-81.8846858,,,"13181, North Cleveland Avenue",OO78,Lee,13181,Florida,2024
0f5b,,,26.644484,-81.869266,,,"2262, First Street",OO78,Lee,33901,Florida,2024
9e17,,,26.6441563,-81.8705536,,,"2207, First Street",OO78,Lee,33901,Florida,2024
483a,,,26.644267,-81.870314,,,"2225, First Street",OO78,Lee,33901,Florida,2024
67b8,,,26.3699225,-80.0763124,,,"2250, North Federal Highway",QAEJ,Palm Beach,33431,Florida,2024
537f,,,26.5652035,-81.948907,,,"1224, Southeast 46th Lane",OO78,Lee,33904,Florida,2024
45c6,,,26.5678764,-81.9434043,,,"4521, Del Prado Boulevard South",OO78,Lee,33904,Florida,2024
f387,,,26.6164562,-81.9413636,,,"1918, Del Prado Boulevard South",OO78,Lee,33990,Florida,2024
f70e,,,27.2676318,-82.5297537,,,"5900, South Tamiami Trail",SYJL,Sarasota,34231,Florida,2024
4a3d,,,27.3192642,-82.5762329,,,"465, John Ringling Boulevard",SYJL,Sarasota,34236,Florida,2024
8f03,,,26.545431,-81.8720936,,,"Costco Plaza, Cypress Lake Plaza",OO78,Lee,33915,Florida,2024
95a0,,,26.5454801,-81.8729513,,,"Costco Plaza, Cypress Lake Plaza",OO78,Lee,33915,Florida,2024
06ec,,,26.5631028,-81.8725738,,,"South Cleveland Avenue, Villas",OO78,Lee,33907,Florida,2024
260c,,,26.5470645,-81.8697863,,,"Daniels Parkway, Villas",OO78,Lee,33915,Florida,2024
95a0,,,26.6135633,-81.8079546,,,"8940, Colonial Center Drive",OO78,Lee,33905,Florida,2024
ca25,,,26.5705224,-81.7510892,,,"11940, Fairway Lakes Drive",OO78,Lee,11940,Florida,2024
53aa,,,26.4509136,-82.0311063,,,"North Yachtsman Drive, Sanibel",OO78,Lee,33957,Florida,2024
f3f9,,,26.3310766,-81.8104886,,,"3300, Bonita Beach Road Southwest",OO78,Lee,34134,Florida,2024
a46d,,,26.4942942,-81.7843398,,,"16411, Corporate Commerce Way",OO78,Lee,16411,Florida,2024
ea02,,,26.4921321,-81.7896308,,,"9960, University Plaza Drive",OO78,Lee,33913,Florida,2024
7778,,,26.5354903,-80.0890332,,,"870, North Congress Avenue",QAEJ,Palm Beach,33426,Florida,2024
275f,,,26.3548165,-80.0849087,,,"404, Plaza Real",QAEJ,Palm Beach,33432,Florida,2024
2b6f,,,26.5217677,-81.8976393,,,"8660, Gladiolus Drive",OO78,Lee,33908,Florida,2024
7dff,,,26.3695974,-80.2065832,,,"20449, State Road 7",QAEJ,Palm Beach,20449,Florida,2024
92e8,,,28.6994826,-81.2631797,,,"1168, Tree Swallow Drive",8ZKX,Seminole,32708,Florida,2024
2619,,,28.6454064,-81.2646117,,,"1425, Tuskawilla Road",8ZKX,Seminole,32708,Florida,2024
3b2f,,,29.6524919,-82.3387276,,,"1250, West University Avenue",IKSE,Alachua,32601,Florida,2024
0bfa,,,26.4544555,-80.1888143,,,"9098, West Atlantic Avenue",QAEJ,Palm Beach,33446,Florida,2024
85c2,,,26.5618621,-82.008979,,,"1708, Cape Coral Parkway West",OO78,Lee,33914,Florida,2024
02a2,,,26.6253175,-81.9424022,,,"Southeast 15th Avenue, Cape Coral",OO78,Lee,33990,Florida,2024
4064,,,26.3426104,-80.0864913,,,"851, Federal Highway",QAEJ,Palm Beach,33432,Florida,2024
bdfe,,,26.3503825,-80.2040971,,,"21769, State Road 7",QAEJ,Palm Beach,21769,Florida,2024
a3f9,,,28.6519749,-81.2060082,,,"27, Alafaya Woods Boulevard",8ZKX,Seminole,32765,Florida,2024
12fd,,,26.5576194,-81.9096169,,,"12731, McGregor Boulevard",OO78,Lee,12731,Florida,2024
187f,,,26.7080123,-80.0568822,,,"600, South Rosemary Avenue",QAEJ,Palm Beach,33401,Florida,2024
ad6c,,,26.3482964,-80.0841649,,,"145, Southeast Mizner Boulevard",QAEJ,Palm Beach,33432,Florida,2024
5316,,,26.4935107,-81.7864141,,,"16451, Corporate Commerce Way",OO78,Lee,16451,Florida,2024
60f0,,,26.4935407,-81.7854539,,,"16441, Corporate Commerce Way",OO78,Lee,16441,Florida,2024
40bc,,,26.5116122,-81.9448923,,,"11561, Majestic Palms Boulevard",OO78,Lee,11561,Florida,2024
5b6f,,,26.7231623,-80.0864428,,,"Palm Beach Lakes Boulevard, West Palm Beach",QAEJ,Palm Beach,33049,Florida,2024
4b7e,,,26.7124697,-80.0534429,,,"120, South Dixie Highway",QAEJ,Palm Beach,33401,Florida,2024
3b84,,,26.3480165,-80.1576903,,,"7050, West Palmetto Park Road",QAEJ,Palm Beach,33433,Florida,2024
9092,,,26.3477677,-80.1543631,,,"Powerline Road, Palm Beach",QAEJ,Palm Beach,33433,Florida,2024
910d,,,29.6661451,-82.3264618,,,"Northwest 2nd Street, Gainesville",IKSE,Alachua,32609,Florida,2024
41c5,,,26.6905205,-80.053029,,,"319, Belvedere Road",QAEJ,Palm Beach,33405,Florida,2024
02a2,,,28.7589974,-81.2838203,,,"Lake Mary Boulevard, Sanford",8ZKX,Seminole,32773,Florida,2024
432e,,,27.1040581,-82.4347623,,,"395, US 41 By-Pass",SYJL,Sarasota,34285,Florida,2024
d182,,,26.4619098,-80.0601597,,,"1155, East Atlantic Avenue",QAEJ,Palm Beach,33483,Florida,2024
a1ef,,,29.6507364,-82.3728128,,,"114, Southwest 34th Street",IKSE,Alachua,32607,Florida,2024
363e,,,26.700613,-80.2291995,,,"1036, Royal Palm Beach Boulevard",QAEJ,Palm Beach,33411,Florida,2024
fe9d,,,28.6576101,-81.2039023,,,"City Plaza Way, Oviedo",8ZKX,Seminole,32765,Florida,2024
a2a0,,,28.656884,-81.203939,,,"945, City Plaza Way",8ZKX,Seminole,32765,Florida,2024
ada2,,,27.1937642,-80.2514356,,,"100, Southeast Martin Luther King Boulevard",EMTW,Martin,34994,Florida,2024
a46d,,,26.7102064,-80.096285,,,"Palm Beach Lakes Boulevard, West Palm Beach",QAEJ,Palm Beach,33409,Florida,2024
2414,,,26.6964381,-80.1096528,,,"1276, North Military Trail",QAEJ,Palm Beach,33409,Florida,2024
7cef,,,26.583935,-80.0488603,,,"East Ocean Avenue, Lantana",QAEJ,Palm Beach,33462,Florida,2024
f118,,,26.8474794,-80.0933423,,,"Lake Victoria Gardens Avenue, Palm Beach Gardens",QAEJ,Palm Beach,33410,Florida,2024
7f7f,,,28.6723159,-81.209281,,,"139, North Central Avenue",8ZKX,Seminole,32765,Florida,2024
0232,,,26.619035,-80.2067266,,,"State Road 7, Manchester Greens",QAEJ,Palm Beach,33447,Florida,2024
4948,,,26.5281941,-80.0867915,,,"West Boynton Beach Boulevard, Boynton Beach",QAEJ,Palm Beach,33426,Florida,2024
58d9,,,27.1063185,-82.4399369,,,"549, US 41 By-Pass",SYJL,Sarasota,34285,Florida,2024
bc65,,,27.3191831,-82.5773419,,,"411, Saint Armands Circle",SYJL,Sarasota,34236,Florida,2024
6c16,,,27.319116,-82.5771131,,,"417, Saint Armands Circle",SYJL,Sarasota,34236,Florida,2024
4768,,,26.3633953,-80.1311933,,,"6000, Glades Road",QAEJ,Palm Beach,33431,Florida,2024
a2c3,,,26.3507416,-80.083149,,,"217, East Palmetto Park Road",QAEJ,Palm Beach,33432,Florida,2024
43f9,,,26.4229871,-81.9042724,,,"6241, Estero Boulevard",OO78,Lee,33931,Florida,2024
d446,,,28.814203,-81.3354602,,,"200, Hickman Drive",8ZKX,Seminole,32747,Florida,2024
34f8,,,26.3719112,-81.8014329,,,"25091, Bernwood Drive",OO78,Lee,25091,Florida,2024
8612,,,26.4402095,-80.0778841,,,"Linton Boulevard, Delray Beach",QAEJ,Palm Beach,33444,Florida,2024
5014,,,26.4422912,-80.0702856,,,"Banyan Tree Lane, The Plaza at Delray",QAEJ,Palm Beach,33483,Florida,2024
60f0,,,26.4386382,-80.0713755,,,"Federal Highway, Tropic Isle",QAEJ,Palm Beach,33483,Florida,2024
89ad,,,26.4382005,-80.0723854,,,"Federal Highway, Tropic Isle",QAEJ,Palm Beach,33483,Florida,2024
5014,,,28.7529629,-81.3593481,,,"Lake Emma Road, Seminole",8ZKX,Seminole,32746,Florida,2024
ac35,,,26.6436879,-81.8701379,,,"33, Patio De Leon",OO78,Lee,33901,Florida,2024
2bc3,,,28.8041594,-81.3317592,,,"1650, Rinehart Road",8ZKX,Seminole,32771,Florida,2024
432e,,,27.3539055,-82.5051849,,,"3251, 17th Street",SYJL,Sarasota,34235,Florida,2024
47b2,,,27.2681858,-82.4607557,,,"5585, Palmer Crossing Circle",SYJL,Sarasota,34233,Florida,2024
460f,,,28.6644524,-81.3765664,,,"463, East Altamonte Drive",8ZKX,Seminole,32701,Florida,2024
d2fa,,,26.657757,-80.1118638,,,"1336, South Military Trail",QAEJ,Palm Beach,33463,Florida,2024
47ce,,,27.3363507,-82.4601787,,,"5428, Fruitville Road",SYJL,Sarasota,34232,Florida,2024
55ea,,,26.847878,-80.086302,,,"Gardens Mall, Palm Beach Gardens",QAEJ,Palm Beach,33410,Florida,2024
5749,,,28.5410663,-82.4082448,,,"Cortez Boulevard, Brooksville",PN9O,Hernando,34603,Florida,2024
bdfe,,,28.6645589,-81.3793977,,,"397, East Altamonte Drive",8ZKX,Seminole,32701,Florida,2024
02bb,,,28.6634527,-81.3837965,,,"155, Cranes Roost Boulevard",8ZKX,Seminole,32701,Florida,2024
a46d,,,28.6626667,-81.3924654,,,"FL 436, Weathersfield",8ZKX,Seminole,32701,Florida,2024
9941,,,28.7756936,-81.245195,,,"1200, Red Cleveland Boulevard",8ZKX,Seminole,32773,Florida,2024
8612,,,29.6239969,-82.3818842,,,"3205, Clark Butler Boulevard",IKSE,Alachua,32608,Florida,2024
4593,,,29.621212,-82.3812998,,,"3906, Southwest 37th Boulevard",IKSE,Alachua,32608,Florida,2024
02fe,,,26.7508388,-82.2617466,,,"433, 4th Street West",OO78,Lee,33921,Florida,2024
fd8d,,,28.811587,-81.2682113,,,"Home of Gourmet2Go, 101",8ZKX,Seminole,32771,Florida,2024
1a96,,,26.749867,-82.2615921,,,"350, Park Avenue",OO78,Lee,33921,Florida,2024
82b6,,,28.8124953,-81.2698684,,,"212, West 1st Street",8ZKX,Seminole,32771,Florida,2024
b4f8,,,28.6517991,-81.2055977,,,"Alexandria Boulevard, Alafaya Woods",8ZKX,Seminole,32765,Florida,2024
8b24,,,29.6583569,-82.4147511,,,"West Newberry Road, Alachua",IKSE,Alachua,32669,Florida,2024
6cff,,,28.6721042,-81.4510969,,,"526, Hunt Club Boulevard",8ZKX,Seminole,32703,Florida,2024
9134,,,29.6356789,-82.3396925,,,"1624, Southwest 13th Street",IKSE,Alachua,32608,Florida,2024
432e,,,26.3594856,-80.1364348,,,"21342, Saint Andrews Boulevard",QAEJ,Palm Beach,21342,Florida,2024
2ecc,,,27.3175197,-82.578439,,,"300, John Ringling Boulevard",SYJL,Sarasota,34236,Florida,2024
b06f,,,27.3188266,-82.5779216,,,"373, Saint Armands Circle",SYJL,Sarasota,34236,Florida,2024
7d9e,,,29.6190834,-82.3819505,,,"Archer Road, Robinswood",IKSE,Alachua,32608,Florida,2024
133e,,,28.6495698,-81.3272313,,,"863, FL 436",8ZKX,Seminole,32707,Florida,2024
f6fe,,,26.8291315,-80.1414892,,,"400, Avenue of the Champions",QAEJ,Palm Beach,33418,Florida,2024
22d9,,,27.3411058,-82.5449075,,,"1290, Boulevard of the Arts",SYJL,Sarasota,34236,Florida,2024
2938,,,27.0708217,-82.2104838,,,"West Price Boulevard, North Port",SYJL,Sarasota,34286,Florida,2024
432e,,,27.0381704,-82.2224585,,,"14942, Tamiami Trail",SYJL,Sarasota,14942,Florida,2024
1b37,,,26.6765307,-80.1280315,,,"63, Plumage Lane",QAEJ,Palm Beach,33415,Florida,2024
8026,,,27.0589124,-82.4135175,,,"2001, East Baffin Drive",SYJL,Sarasota,34293,Florida,2024
ad73,,,26.9472415,-82.3529621,,,"801, South Indiana Avenue",SYJL,Sarasota,34223,Florida,2024
1e16,,,26.6244501,-82.07506,,,"4875, Pine Island Road Northwest",OO78,Lee,33993,Florida,2024
7e38,,,29.6532554,-82.3394406,,,"150, Northwest 13th Street",IKSE,Alachua,32601,Florida,2024
1c95,,,29.6523358,-82.3410327,,,"West University Avenue, Gainesville",IKSE,Alachua,32607,Florida,2024
dc71,,,29.6522833,-82.3406485,,,"Northwest 14th Street, Gainesville",IKSE,Alachua,32603,Florida,2024
3e95,,,29.6504041,-82.3244051,,,"Southeast 2nd Avenue, Gainesville",IKSE,Alachua,32641,Florida,2024
fa8e,,,27.3073225,-82.497216,,,"3262, Webber Street",SYJL,Sarasota,34232,Florida,2024
884c,,,29.6193768,-82.3410031,,,"3610, Southwest 13th Street",IKSE,Alachua,32608,Florida,2024
ce36,,,27.0557743,-82.4106424,,,"Tamiami Trail, Venice Groves",SYJL,Sarasota,34293,Florida,2024
4e1a,,,27.0980306,-82.3859111,,,"Fontanelle Circle, Sarasota",SYJL,Sarasota,34292,Florida,2024
b874,,,27.0981847,-82.3859045,,,"Fontanelle Circle, Sarasota",SYJL,Sarasota,34292,Florida,2024
9b8e,,,26.5848297,-80.0378922,,,"East Ocean Avenue, Manalapan",QAEJ,Palm Beach,33462,Florida,2024
f8e1,,,28.7032176,-81.2857468,,,"855, FL 419;FL 434",8ZKX,Seminole,32708,Florida,2024
624b,,,29.6890027,-82.3940795,,,"4780, Northwest 39th Avenue",IKSE,Alachua,32608,Florida,2024
799d,,,26.9572738,-80.0842491,,,"241, US 1",QAEJ,Palm Beach,33469,Florida,2024
bb22,,,29.6487507,-82.3445327,,,"330, Newell Drive",IKSE,Alachua,32611,Florida,2024
46f1,,,26.4617802,-80.0698373,,,"507, East Atlantic Avenue",QAEJ,Palm Beach,33483,Florida,2024
a749,,,26.5557679,-81.8785648,,,"College Parkway, Villas",OO78,Lee,33919,Florida,2024
8f3c,,,27.1929562,-80.2530497,,,"710, South Colorado Avenue",EMTW,Martin,34994,Florida,2024
1168,,,28.6545946,-81.2088104,,,"1079, Alafaya Trail",8ZKX,Seminole,32765,Florida,2024
4edf,,,28.6548347,-81.2088158,,,"1079, Alafaya Trail",8ZKX,Seminole,32765,Florida,2024
1ac5,,,27.1984472,-80.2531809,,,"Southwest Osceola Street, Stuart",EMTW,Martin,34994,Florida,2024
6166,,,28.6550259,-81.2136247,,,"310, West Mitchell Hammock Road",8ZKX,Seminole,32765,Florida,2024
9e17,,,28.6563729,-81.2008301,,,"459, East Mitchell Hammock Road",8ZKX,Seminole,32765,Florida,2024
9f43,,,28.6512209,-81.2070222,,,"1351, Alafaya Trail",8ZKX,Seminole,32765,Florida,2024
e4cc,,,28.6740941,-81.2034166,,,"298, Geneva Drive",8ZKX,Seminole,32765,Florida,2024
cf75,,,28.6738971,-81.2041838,,,"254, North Division Street",8ZKX,Seminole,32765,Florida,2024
d3b2,,,26.6468225,-81.8713098,,,"River District, Downtown Fort Myers River District",OO78,Lee,33901,Florida,2024
5428,,,26.7253058,-80.0868303,,,"West Palm Beach, Palm Beach",QAEJ,Palm Beach,33401,Florida,2024
34a1,,,26.708443,-80.0578633,,,"632, Hibiscus Street",QAEJ,Palm Beach,33401,Florida,2024
81fc,,,28.5186121,-82.572723,,,"Cortez Boulevard, Weeki Wachee",PN9O,Hernando,34601,Florida,2024
f029,,,28.5185727,-82.5725144,,,"Cortez Boulevard, Weeki Wachee",PN9O,Hernando,34601,Florida,2024
18e2,,,28.4945811,-82.5992637,,,"4373, Commercial Way",PN9O,Hernando,34608,Florida,2024
1866,,,26.7988805,-80.0901483,,,"83, Garden Road",QAEJ,Palm Beach,33404,Florida,2024
f3ce,,,26.8094912,-80.1076404,,,"4595, Northlake Boulevard",QAEJ,Palm Beach,33418,Florida,2024
e112,,,26.348953,-80.1564201,,,"7036, West Palmetto Park Road",QAEJ,Palm Beach,33433,Florida,2024
e112,,,26.6658246,-80.203676,,,"171, Old Hammock Way",QAEJ,Palm Beach,33414,Florida,2024
2376,,,26.5842502,-80.0507186,,,"East Ocean Avenue, Lantana",QAEJ,Palm Beach,33462,Florida,2024
0225,,,28.6970451,-81.3605679,,,"400, Savage Court",8ZKX,Seminole,32750,Florida,2024
dc3f,,,27.3855153,-82.4565479,,,"North Cattlemen Road, University Town Center",SYJL,Sarasota,34201,Florida,2024
2818,,,27.3181339,-82.5764776,,,"420, Saint Armands Circle",SYJL,Sarasota,34236,Florida,2024
7847,,,26.6031541,-81.9750568,,,"Southwest Santa Barbara Place, Cape Coral",OO78,Lee,33914,Florida,2024
8a0d,,,29.6527171,-82.3810794,,,"3812, Newberry Road",IKSE,Alachua,32607,Florida,2024
e77a,,,29.6238737,-82.3720631,,,"3333, Southwest 34th Street",IKSE,Alachua,32608,Florida,2024
4c8d,,,26.8289219,-80.1410245,,,"400, Avenue of the Champions",QAEJ,Palm Beach,33418,Florida,2024
48c0,,,29.6553113,-82.3313954,,,"619, Northwest 5th Avenue",IKSE,Alachua,32601,Florida,2024
9bba,,,29.6449572,-82.3229425,,,"201, Southeast Depot Avenue",IKSE,Alachua,32601,Florida,2024
8088,,,29.6212197,-82.3404088,,,"3500, Southwest 13th Street",IKSE,Alachua,32601,Florida,2024
1e35,,,29.6381321,-82.3395091,,,"1310, Southwest 13th Street",IKSE,Alachua,32601,Florida,2024
3122,,,29.6057137,-82.3726655,,,"5150, Southwest 34th Street",IKSE,Alachua,32608,Florida,2024
d80d,,,27.3870218,-82.4651039,,,"University Parkway, Sarasota",SYJL,Sarasota,34243,Florida,2024
c144,,,26.7265995,-80.0833489,,,"1649, Forum Place",QAEJ,Palm Beach,33401,Florida,2024
7d52,,,26.3344563,-80.2006914,,,"23034, Sandalfoot Plaza Drive",QAEJ,Palm Beach,23034,Florida,2024
7da7,,,27.2106249,-80.1824398,,,"555, Northeast Ocean Boulevard",EMTW,Martin,34996,Florida,2024
c951,,,26.6942964,-80.0540589,,,"2200, South Dixie Highway",QAEJ,Palm Beach,33401,Florida,2024
f35b,,,26.6507186,-80.2122691,,,"10590, Forest Hill Boulevard",QAEJ,Palm Beach,10590,Florida,2024
288c,,,29.6570669,-82.4105261,,,"West Newberry Road, Durant Estates",IKSE,Alachua,32605,Florida,2024
288c,,,29.6570461,-82.4105197,,,"West Newberry Road, Durant Estates",IKSE,Alachua,32605,Florida,2024
5b20,,,29.6043218,-82.3724843,,,"5248, Southwest 34th Street",IKSE,Alachua,32608,Florida,2024
9f99,,,26.6523214,-80.0557927,,,"7116, South Dixie Highway",QAEJ,Palm Beach,33405,Florida,2024
57f7,,,26.3379975,-80.2037789,,,"22749, State Road 7",QAEJ,Palm Beach,22749,Florida,2024
b8f6,,,26.3547177,-80.0846932,,,"402, Plaza Real",QAEJ,Palm Beach,33432,Florida,2024
2f0e,,,26.3531917,-80.2049023,,,"21699-A, State Road 7",QAEJ,Palm Beach,21699,Florida,2024
77ac,,,26.5259956,-80.1867618,,,"8794, West Boynton Beach Boulevard",QAEJ,Palm Beach,33472,Florida,2024
3b84,,,26.5267231,-80.1862015,,,"8788, West Boynton Beach Boulevard",QAEJ,Palm Beach,33472,Florida,2024
2e06,,,26.5266825,-80.1867127,,,"8794, West Boynton Beach Boulevard",QAEJ,Palm Beach,33472,Florida,2024
1aab,,,26.4565301,-80.1887161,,,"14811, Lyons Road",QAEJ,Palm Beach,14811,Florida,2024
ef12,,,26.4560969,-80.1891472,,,"14851, Lyons Road",QAEJ,Palm Beach,14851,Florida,2024
036d,,,30.2962679,-82.9798061,,,"406, Duval Street",4MNC,Suwannee,32064,Florida,2024
ffd8,,,30.2816788,-82.9965853,,,"South Walker Avenue, Live Oak",4MNC,Suwannee,32064,Florida,2024
5c1e,,,27.2975396,-82.482108,,,"North Taggart Cay, Marigot Bay Appartments",SYJL,Sarasota,34233,Florida,2024
3916,,,27.2975458,-82.4823257,,,"North Taggart Cay, Marigot Bay Appartments",SYJL,Sarasota,34233,Florida,2024
dd62,,,27.2992481,-82.5158694,,,"Bee Ridge Road, Sarasota",SYJL,Sarasota,34239,Florida,2024
71e3,,,26.6712058,-80.2479138,,,"12771, Forest Hill Boulevard",QAEJ,Palm Beach,12771,Florida,2024
5631,,,26.6722421,-80.248481,,,"12793, Forest Hill Boulevard",QAEJ,Palm Beach,12793,Florida,2024
3e16,,,26.6725509,-80.2457286,,,"12794, Forest Hill Boulevard",QAEJ,Palm Beach,12794,Florida,2024
c662,,,26.683892,-80.2475827,,,"12041, Crestwood Boulevard",QAEJ,Palm Beach,12041,Florida,2024
340c,,,26.6829984,-80.2443324,,,"11935, Southern Boulevard",QAEJ,Palm Beach,11935,Florida,2024
661e,,,26.6834017,-80.2446448,,,"11963, Southern Boulevard",QAEJ,Palm Beach,11963,Florida,2024
47b2,,,26.660972,-80.265561,,,"Corporate Center Way, Courtyard Shops at Wellington",QAEJ,Palm Beach,33414,Florida,2024
432e,,,26.6816452,-80.2321654,,,"11851, Southern Boulevard",QAEJ,Palm Beach,11851,Florida,2024
2f88,,,26.6522476,-80.236171,,,"11924, Forest Hill Boulevard",QAEJ,Palm Beach,11924,Florida,2024
8db8,,,26.6515013,-80.2348135,,,"11924, Forest Hill Boulevard",QAEJ,Palm Beach,11924,Florida,2024
ccc8,,,26.6517801,-80.2333627,,,"11858, Forest Hill Boulevard",QAEJ,Palm Beach,11858,Florida,2024
7082,,,26.651664,-80.2333645,,,"11858, Forest Hill Boulevard",QAEJ,Palm Beach,11858,Florida,2024
1b2d,,,26.3495231,-80.2281493,,,"11395, West Palmetto Park Road",QAEJ,Palm Beach,11395,Florida,2024
8121,,,26.6831029,-80.2294314,,,"Royal Palm Beach Boulevard, Royal Palm Beach",QAEJ,Palm Beach,33411,Florida,2024
